Customer ID,Subscription Type,Device Type,Device Make/Model,Address,City,State,Zipcode,Days Before Perks,Days After Perks,Total Data Usage (GB),Usage Days,Peak Hours,Received Regular Perks,Perks Description,Content Type,Content Title,Content URL,PlusPlayStatus,StreamingHours,DataUsageGB,Offer_DiscountedUpgrade,Offer_BundleSavings,Offer_FamilyPlanPerk,Offer_DataBoost,Offer_ExclusiveContent,Offer_LimitedTime,Offer_LoyaltyRewards,Offer_GiftingOpportunity,Offer_StudentDiscount,Offer_WeekendStreamingPass
403026,Premium,Setup Box,Verizon VMS4100,8685 Main St,Houston,IL,83572,25,12,65.98,"['Saturday', 'Monday', 'Friday', 'Sunday', 'Wednesday', 'Tuesday']","[22, 7, 2, 15]",False,,Series,The Umbrella Academy,https://www.netflix.com/title/the-umbrella-academy,0,36,250.12,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible
942244,Premium,Mobile,iPhone 14,9837 Main St,Los Angeles,NY,25804,29,24,30.76,"['Thursday', 'Tuesday', 'Sunday', 'Monday', 'Wednesday']",[7],True,Priority Customer Support,Movie,Red Notice,https://www.netflix.com/title/red-notice,1,59,175.95,Not Eligible,Eligible for $10 Bundle Savings,Not Eligible,Eligible for Data Boost for HD Streaming,Eligible for Exclusive Netflix Content Access,Not Eligible,Not Eligible,Eligible to Gift 3-Month Netflix Subscription,Not Eligible,Eligible for Unlimited Weekend Streaming
499215,Standard,Mobile,Samsung Galaxy S23,9532 Main St,Los Angeles,TX,44759,15,3,37.39,"['Friday', 'Saturday', 'Sunday']","[21, 6]",False,,Series,Black Mirror,https://www.netflix.com/title/black-mirror,1,88,273.07,Eligible for 20% Discount on Premium Upgrade,Eligible for $10 Bundle Savings,Eligible for Free Netflix Standard on Family Plan,Eligible for Data Boost for HD Streaming,Eligible for Exclusive Netflix Content Access,Not Eligible,Not Eligible,Eligible to Gift 3-Month Netflix Subscription,Not Eligible,Eligible for Unlimited Weekend Streaming
495031,Standard,Setup Box,Verizon VMS4100,1912 Main St,Los Angeles,CA,20750,21,30,14.2,"['Friday', 'Tuesday', 'Monday', 'Sunday', 'Thursday']","[22, 15]",True,Unlimited Data Streaming,Series,The Crown,https://www.netflix.com/title/the-crown,1,38,112.59,Eligible for 20% Discount on Premium Upgrade,Eligible for $10 Bundle Savings,Eligible for Free Netflix Standard on Family Plan,Not Eligible,Eligible for Exclusive Netflix Content Access,Not Eligible,Not Eligible,Eligible to Gift 3-Month Netflix Subscription,Not Eligible,Eligible for Unlimited Weekend Streaming
960561,Premium,Setup Box,Verizon VMS4100,9455 Main St,Houston,AZ,98531,19,3,18.23,"['Sunday', 'Thursday', 'Monday', 'Wednesday', 'Tuesday', 'Friday']","[4, 9, 6]",False,,Live Event,Super Bowl Halftime Show,https://www.netflix.com/title/super-bowl-halftime-show,1,38,336.0,Not Eligible,Eligible for $10 Bundle Savings,Not Eligible,Not Eligible,Eligible for Exclusive Netflix Content Access,Not Eligible,Eligible for 50% Off for 6 Months,Eligible to Gift 3-Month Netflix Subscription,Not Eligible,Eligible for Unlimited Weekend Streaming
162335,Premium,Setup Box,Verizon VMS4100,5025 Main St,Houston,NY,70093,15,8,38.3,"['Tuesday', 'Wednesday', 'Saturday', 'Monday', 'Thursday', 'Sunday', 'Friday']",[22],True,Free HD Streaming Upgrade,Series,Money Heist,https://www.netflix.com/title/money-heist,1,16,299.36,Not Eligible,Eligible for $10 Bundle Savings,Not Eligible,Not Eligible,Eligible for Exclusive Netflix Content Access,Not Eligible,Not Eligible,Eligible to Gift 3-Month Netflix Subscription,Not Eligible,Not Eligible
645913,Premium,Wi-Fi Router,Verizon Quantum Gateway,4318 Main St,Los Angeles,TX,26656,4,28,13.58,"['Tuesday', 'Saturday', 'Friday', 'Thursday', 'Monday']","[16, 11, 19]",False,,Live Event,The Oscars,https://www.netflix.com/title/the-oscars,0,49,483.42,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible
136138,Standard with Ads,Wi-Fi Router,Verizon Quantum Gateway,5928 Main St,Phoenix,NY,66353,18,23,53.48,"['Monday', 'Saturday', 'Thursday', 'Wednesday', 'Friday']","[23, 4, 11]",True,Free HD Streaming Upgrade,Movie,Don't Look Up,https://www.netflix.com/title/don%27t-look-up,1,35,384.25,Eligible for 20% Discount on Premium Upgrade,Eligible for $10 Bundle Savings,Not Eligible,Not Eligible,Eligible for Exclusive Netflix Content Access,Eligible for First Month Free on Premium,Eligible for 50% Off for 6 Months,Eligible to Gift 3-Month Netflix Subscription,Eligible for 30% Student Discount,Eligible for Unlimited Weekend Streaming
632669,Standard,Mobile,Google Pixel 7,8393 Main St,Chicago,AZ,85245,24,4,97.87,"['Wednesday', 'Saturday', 'Friday', 'Thursday', 'Sunday', 'Monday', 'Tuesday']","[22, 17, 4, 18]",True,Unlimited Data Streaming,Live Event,New Year's Eve Countdown,https://www.netflix.com/title/new-year%27s-eve-countdown,1,83,282.11,Eligible for 20% Discount on Premium Upgrade,Eligible for $10 Bundle Savings,Eligible for Free Netflix Standard on Family Plan,Eligible for Data Boost for HD Streaming,Eligible for Exclusive Netflix Content Access,Not Eligible,Not Eligible,Eligible to Gift 3-Month Netflix Subscription,Not Eligible,Eligible for Unlimited Weekend Streaming
372030,Premium,Setup Box,Verizon VMS4100,4705 Main St,Chicago,CA,43545,16,11,63.28,"['Thursday', 'Monday', 'Friday']","[14, 17, 1]",True,Discounted Subscription,Movie,Marriage Story,https://www.netflix.com/title/marriage-story,0,65,160.01,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible
281858,Standard,Wi-Fi Router,Verizon Quantum Gateway,5115 Main St,Chicago,IL,48920,19,3,29.28,"['Tuesday', 'Thursday', 'Saturday', 'Wednesday', 'Friday']","[13, 18]",True,Priority Customer Support,Series,Stranger Things,https://www.netflix.com/title/stranger-things,0,97,179.52,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible
428572,Standard,Wi-Fi Router,Verizon 5G Home Router,4937 Main St,New York,IL,73764,3,11,18.77,"['Wednesday', 'Saturday', 'Friday', 'Tuesday', 'Monday', 'Sunday']","[0, 17, 22, 12]",True,Unlimited Data Streaming,Series,The Umbrella Academy,https://www.netflix.com/title/the-umbrella-academy,0,76,310.22,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible
528136,Standard,Wi-Fi Router,Verizon 5G Home Router,5341 Main St,Phoenix,IL,17616,14,15,96.99,"['Saturday', 'Wednesday', 'Thursday']","[8, 4, 21, 3]",False,,Live Event,World Cup Final,https://www.netflix.com/title/world-cup-final,0,62,421.33,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible
695747,Premium,Wi-Fi Router,Verizon Quantum Gateway,5318 Main St,Phoenix,CA,18085,28,4,94.79,"['Friday', 'Saturday', 'Sunday', 'Monday', 'Thursday']",[14],True,Bundled Streaming Services,Live Event,Concert Live Stream: Taylor Swift,https://www.netflix.com/title/concert-live-stream%3A-taylor-swift,1,7,191.14,Not Eligible,Eligible for $10 Bundle Savings,Not Eligible,Not Eligible,Eligible for Exclusive Netflix Content Access,Not Eligible,Not Eligible,Eligible to Gift 3-Month Netflix Subscription,Not Eligible,Not Eligible
735452,Standard with Ads,Mobile,Google Pixel 7,1994 Main St,Houston,AZ,40602,25,23,37.72,"['Tuesday', 'Wednesday']","[22, 12, 11, 23]",True,Free HD Streaming Upgrade,Live Event,The Oscars,https://www.netflix.com/title/the-oscars,1,86,338.33,Eligible for 20% Discount on Premium Upgrade,Eligible for $10 Bundle Savings,Not Eligible,Eligible for Data Boost for HD Streaming,Eligible for Exclusive Netflix Content Access,Eligible for First Month Free on Premium,Eligible for 50% Off for 6 Months,Eligible to Gift 3-Month Netflix Subscription,Eligible for 30% Student Discount,Eligible for Unlimited Weekend Streaming
884569,Standard with Ads,Setup Box,Verizon VMS4100,6699 Main St,Los Angeles,TX,15131,17,23,76.11,['Tuesday'],"[18, 1, 19]",False,,Movie,Army of the Dead,https://www.netflix.com/title/army-of-the-dead,0,50,191.81,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible
514951,Premium,Wi-Fi Router,Verizon 5G Home Router,3581 Main St,New York,TX,50128,13,29,81.89,"['Saturday', 'Wednesday', 'Thursday', 'Friday', 'Sunday', 'Monday']","[20, 2]",False,,Series,Black Mirror,https://www.netflix.com/title/black-mirror,1,12,450.09,Not Eligible,Eligible for $10 Bundle Savings,Not Eligible,Not Eligible,Eligible for Exclusive Netflix Content Access,Not Eligible,Eligible for 50% Off for 6 Months,Eligible to Gift 3-Month Netflix Subscription,Not Eligible,Not Eligible
451221,Premium,Setup Box,Verizon VMS1100,8304 Main St,New York,NY,61000,12,4,39.23,"['Wednesday', 'Friday', 'Sunday', 'Tuesday']","[10, 3, 19, 22]",True,Free HD Streaming Upgrade,Movie,Don't Look Up,https://www.netflix.com/title/don%27t-look-up,1,24,155.33,Not Eligible,Eligible for $10 Bundle Savings,Not Eligible,Not Eligible,Eligible for Exclusive Netflix Content Access,Not Eligible,Not Eligible,Eligible to Gift 3-Month Netflix Subscription,Not Eligible,Eligible for Unlimited Weekend Streaming
238514,Premium,Setup Box,Verizon VMS4100,3104 Main St,Chicago,NY,98104,14,14,94.16,"['Tuesday', 'Wednesday', 'Sunday', 'Saturday']","[2, 12, 0, 7]",True,Free HD Streaming Upgrade,Series,Breaking Bad,https://www.netflix.com/title/breaking-bad,0,97,374.06,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible
523131,Premium,Setup Box,Verizon VMS4100,1743 Main St,Chicago,TX,33455,17,1,44.36,"['Sunday', 'Monday', 'Thursday', 'Friday', 'Saturday', 'Wednesday', 'Tuesday']","[14, 11, 16, 21]",True,Priority Customer Support,Movie,The Old Guard,https://www.netflix.com/title/the-old-guard,1,92,324.86,Not Eligible,Eligible for $10 Bundle Savings,Not Eligible,Eligible for Data Boost for HD Streaming,Eligible for Exclusive Netflix Content Access,Not Eligible,Eligible for 50% Off for 6 Months,Eligible to Gift 3-Month Netflix Subscription,Not Eligible,Eligible for Unlimited Weekend Streaming
416865,Premium,Setup Box,Verizon VMS1100,7536 Main St,Houston,NY,37842,22,7,93.33,['Tuesday'],"[13, 14, 9, 0]",False,,Series,Black Mirror,https://www.netflix.com/title/black-mirror,0,91,437.16,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible
439445,Standard with Ads,Mobile,Samsung Galaxy S23,7574 Main St,Houston,CA,18298,3,19,92.69,"['Friday', 'Sunday', 'Tuesday', 'Saturday', 'Monday', 'Thursday', 'Wednesday']",[22],True,Unlimited Data Streaming,Live Event,Golden Globe Awards,https://www.netflix.com/title/golden-globe-awards,0,12,424.51,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible
871455,Premium,Wi-Fi Router,Verizon 5G Home Router,2849 Main St,Chicago,CA,15756,23,18,77.3,"['Saturday', 'Monday']","[3, 22]",True,Unlimited Data Streaming,Series,Breaking Bad,https://www.netflix.com/title/breaking-bad,0,84,353.31,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible
847936,Premium,Mobile,Google Pixel 7,7417 Main St,Los Angeles,AZ,82803,9,29,53.91,"['Wednesday', 'Sunday', 'Monday']","[6, 14, 22]",False,,Movie,Marriage Story,https://www.netflix.com/title/marriage-story,0,74,401.77,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible
728567,Standard,Setup Box,Verizon VMS1100,4169 Main St,New York,NY,90214,6,2,31.03,"['Friday', 'Wednesday']","[13, 7, 4]",True,Priority Customer Support,Movie,Red Notice,https://www.netflix.com/title/red-notice,1,16,425.33,Eligible for 20% Discount on Premium Upgrade,Eligible for $10 Bundle Savings,Eligible for Free Netflix Standard on Family Plan,Not Eligible,Eligible for Exclusive Netflix Content Access,Not Eligible,Eligible for 50% Off for 6 Months,Eligible to Gift 3-Month Netflix Subscription,Not Eligible,Not Eligible
859673,Standard with Ads,Setup Box,Verizon VMS1100,5089 Main St,Phoenix,CA,11403,24,12,62.45,"['Friday', 'Monday', 'Wednesday', 'Thursday', 'Saturday']","[3, 4, 15, 7]",False,,Live Event,Grammy Awards,https://www.netflix.com/title/grammy-awards,1,0,331.57,Eligible for 20% Discount on Premium Upgrade,Eligible for $10 Bundle Savings,Not Eligible,Not Eligible,Eligible for Exclusive Netflix Content Access,Eligible for First Month Free on Premium,Eligible for 50% Off for 6 Months,Eligible to Gift 3-Month Netflix Subscription,Eligible for 30% Student Discount,Not Eligible
905883,Standard,Wi-Fi Router,Verizon Quantum Gateway,5135 Main St,Los Angeles,NY,24502,20,6,27.51,"['Wednesday', 'Saturday', 'Sunday']",[7],False,,Movie,Enola Holmes,https://www.netflix.com/title/enola-holmes,1,57,336.58,Eligible for 20% Discount on Premium Upgrade,Eligible for $10 Bundle Savings,Eligible for Free Netflix Standard on Family Plan,Eligible for Data Boost for HD Streaming,Eligible for Exclusive Netflix Content Access,Not Eligible,Eligible for 50% Off for 6 Months,Eligible to Gift 3-Month Netflix Subscription,Not Eligible,Eligible for Unlimited Weekend Streaming
404593,Standard,Mobile,Samsung Galaxy S23,6100 Main St,Los Angeles,CA,99597,26,1,40.61,"['Monday', 'Wednesday', 'Saturday']",[22],True,Discounted Subscription,Series,Black Mirror,https://www.netflix.com/title/black-mirror,1,48,201.13,Eligible for 20% Discount on Premium Upgrade,Eligible for $10 Bundle Savings,Eligible for Free Netflix Standard on Family Plan,Not Eligible,Eligible for Exclusive Netflix Content Access,Not Eligible,Not Eligible,Eligible to Gift 3-Month Netflix Subscription,Not Eligible,Eligible for Unlimited Weekend Streaming
185258,Standard,Setup Box,Verizon VMS1100,4254 Main St,Houston,IL,80080,9,27,53.85,"['Wednesday', 'Sunday', 'Tuesday', 'Thursday', 'Saturday', 'Monday']","[11, 0]",True,Discounted Subscription,Live Event,Super Bowl Halftime Show,https://www.netflix.com/title/super-bowl-halftime-show,1,70,479.02,Eligible for 20% Discount on Premium Upgrade,Eligible for $10 Bundle Savings,Eligible for Free Netflix Standard on Family Plan,Eligible for Data Boost for HD Streaming,Eligible for Exclusive Netflix Content Access,Not Eligible,Eligible for 50% Off for 6 Months,Eligible to Gift 3-Month Netflix Subscription,Not Eligible,Eligible for Unlimited Weekend Streaming
998766,Premium,Mobile,iPhone 14,8589 Main St,Los Angeles,TX,14524,11,9,72.18,"['Friday', 'Sunday']","[5, 8]",True,Priority Customer Support,Movie,Extraction,https://www.netflix.com/title/extraction,0,34,197.22,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible
672415,Premium,Mobile,iPhone 14,2077 Main St,Houston,CA,79952,6,29,30.53,"['Monday', 'Wednesday', 'Tuesday', 'Sunday']","[10, 23, 18, 3]",False,,Movie,Marriage Story,https://www.netflix.com/title/marriage-story,1,1,458.35,Not Eligible,Eligible for $10 Bundle Savings,Not Eligible,Not Eligible,Eligible for Exclusive Netflix Content Access,Not Eligible,Eligible for 50% Off for 6 Months,Eligible to Gift 3-Month Netflix Subscription,Not Eligible,Not Eligible
770315,Standard with Ads,Wi-Fi Router,Verizon 5G Home Router,3660 Main St,Los Angeles,TX,82462,30,15,78.91,['Wednesday'],"[14, 4]",True,Unlimited Data Streaming,Movie,Extraction,https://www.netflix.com/title/extraction,0,7,382.06,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible
223534,Standard with Ads,Wi-Fi Router,Verizon 5G Home Router,5377 Main St,Los Angeles,IL,74738,14,2,62.08,"['Monday', 'Wednesday', 'Friday', 'Saturday', 'Sunday']","[2, 0, 19, 14]",True,Discounted Subscription,Series,Black Mirror,https://www.netflix.com/title/black-mirror,0,0,216.53,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible
166577,Premium,Setup Box,Verizon VMS4100,5797 Main St,Chicago,IL,17221,6,7,86.06,"['Friday', 'Sunday', 'Wednesday', 'Saturday', 'Thursday']","[2, 0, 4]",True,Free HD Streaming Upgrade,Movie,Bird Box,https://www.netflix.com/title/bird-box,1,0,455.65,Not Eligible,Eligible for $10 Bundle Savings,Not Eligible,Not Eligible,Eligible for Exclusive Netflix Content Access,Not Eligible,Eligible for 50% Off for 6 Months,Eligible to Gift 3-Month Netflix Subscription,Not Eligible,Not Eligible
172361,Premium,Mobile,iPhone 14,1810 Main St,Los Angeles,TX,56082,25,28,65.87,"['Sunday', 'Saturday', 'Thursday', 'Wednesday']",[21],True,Bundled Streaming Services,Series,Breaking Bad,https://www.netflix.com/title/breaking-bad,1,25,415.86,Not Eligible,Eligible for $10 Bundle Savings,Not Eligible,Not Eligible,Eligible for Exclusive Netflix Content Access,Not Eligible,Eligible for 50% Off for 6 Months,Eligible to Gift 3-Month Netflix Subscription,Not Eligible,Eligible for Unlimited Weekend Streaming
959569,Premium,Mobile,Google Pixel 7,7346 Main St,Houston,CA,18138,6,5,46.32,"['Wednesday', 'Thursday', 'Monday', 'Saturday', 'Friday', 'Tuesday']","[9, 5]",False,,Movie,Army of the Dead,https://www.netflix.com/title/army-of-the-dead,0,30,365.57,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible
418741,Premium,Setup Box,Verizon VMS4100,6831 Main St,Los Angeles,CA,15426,4,28,28.67,"['Tuesday', 'Monday']","[9, 19, 23, 2]",True,Bundled Streaming Services,Series,The Umbrella Academy,https://www.netflix.com/title/the-umbrella-academy,0,100,307.67,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible
997880,Standard,Mobile,Samsung Galaxy S23,8595 Main St,Phoenix,IL,27841,22,25,17.54,"['Tuesday', 'Friday', 'Wednesday', 'Thursday', 'Saturday', 'Sunday']",[17],True,Free HD Streaming Upgrade,Series,The Crown,https://www.netflix.com/title/the-crown,1,19,454.79,Eligible for 20% Discount on Premium Upgrade,Eligible for $10 Bundle Savings,Eligible for Free Netflix Standard on Family Plan,Not Eligible,Eligible for Exclusive Netflix Content Access,Not Eligible,Eligible for 50% Off for 6 Months,Eligible to Gift 3-Month Netflix Subscription,Not Eligible,Not Eligible
325737,Premium,Setup Box,Verizon VMS4100,5009 Main St,Chicago,NY,21134,3,23,95.83,"['Monday', 'Wednesday', 'Sunday', 'Thursday', 'Tuesday']","[6, 7, 13]",True,Bundled Streaming Services,Series,Narcos,https://www.netflix.com/title/narcos,0,46,422.33,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible
340844,Standard,Mobile,Samsung Galaxy S23,6573 Main St,New York,NY,44314,17,18,77.49,"['Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday']","[9, 5, 11, 19]",False,,Movie,Don't Look Up,https://www.netflix.com/title/don%27t-look-up,0,44,416.65,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible
